ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-12-20,JTMFB3FV2RD233103,2024,RAV4 Prime XSE,DealerHold,False,At dealer,53398,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black SofTex®&nbsp;[softex],2047,Motorworld Toyota,https://www.motorworldtoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Quick Charging Cable Package[installed_msrp] | Special Color | Weather Package
2024-12-21,JTMAB3FV3RD233816,2024,RAV4 Prime SE,Available,False,At dealer,48852,Supersonic Red [extra_cost_color],Black Fabric,1280,Family Toyota of Arlington,https://www.familytoyotaofarlington.com,True,** -Port Installed (AWD) | ** -Port Installed (PRM) | 50 State Emissions | Body Side Molding | Connectivity Kit | Door Sill Protectors | Mud Guards | PDS - with Texas State Inspection | Premium Carpet Mat Set: | Special Color | Spider Cargo Net | Vehicle Fueling (4 Gal.) | Vehicle Protection Package | Weather & Moonroof Package
2024-12-21,JTMAB3FV6RD233891,2024,RAV4 Prime SE,Available,False,At dealer,48715,Magnetic Gray Metallic,Black Fabric,1479,Fred Haas Toyota World,https://www.fredhaastoyota.com,False,** -Port Installed (AWD) | ** -Port Installed (PRM) | 50 State Emissions | Body Side Molding | Connectivity Kit | Door Sill Protectors | Mud Guards | Owner's Portfolio | PDS - Pre Delivery Services | Premium Carpet Mat Set: | Rear Cargo Organizer | Vehicle Fueling (4 Gal.) | Vehicle Protection Premium Package: | Weather & Moonroof Package
2024-12-23,JTMAB3FV1RD234494,2024,RAV4 Prime SE,,False,At dealer,48243,Ice Cap,Black Fabric,2191,Sunrise Toyota,https://www.sunrisetoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2024-12-23,JTMAB3FV6RD234488,2024,RAV4 Prime SE,Available,False,At dealer,47614,Magnetic Gray Metallic,Black Fabric,2158,Toyota City,https://www.toyotacityny.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Weather & Moonroof Package
2024-12-23,JTMAB3FV8RD234475,2024,RAV4 Prime SE,DealerHold,False,At dealer,47433,Ice Cap,Black Fabric,1978,Fox Toyota,https://www.fox-toyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2024-12-23,JTMAB3FV9RD233304,2024,RAV4 Prime SE,DealerHold,False,At dealer,48018,Blueprint,Black Fabric,1021,Baxter Toyota of Lincoln,https://www.toyotaoflincoln.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2024-12-23,JTMEB3FV0RD232849,2024,RAV4 Prime XSE,,False,At dealer,49532,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,1287,Reliable Toyota,https://www.reliabletoyotamo.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Rear Bumper Applique[installed_msrp]
2024-12-23,JTMEB3FV6RD234315,2024,RAV4 Prime XSE,Available,False,At dealer,51038,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,2127,Newburgh Toyota,https://www.newburghtoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-12-24,JTMAB3FV4RD234389,2024,RAV4 Prime SE,DealerHold,False,At dealer,47593,Midnight Black Metallic,Black Fabric,2222,Herb Chambers Toyota of Auburn,https://www.herbchamberstoyotaofauburn.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2024-12-24,JTMAB3FV7RD233009,2024,RAV4 Prime SE,DealerHold,False,At dealer,48204,Supersonic Red [extra_cost_color],Black Fabric,2044,LeadCar Toyota Hazleton,https://www.leadcartoyotahazleton.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Special Color | Weather & Moonroof Package
2024-12-24,JTMEB3FV6RD234329,2024,RAV4 Prime XSE,,False,At dealer,51713,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,1838,Victory Toyota Highlands,https://www.victorytoyotahighlands.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-12-25,JTMEB3FV7RD230175,2024,RAV4 Prime XSE,,False,At dealer,51702,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,1442,Toyota of Lincolnwood,https://www.toyotalincolnwood.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-12-26,JTMEB3FV6RD234282,2024,RAV4 Prime XSE,Available,False,At dealer,51052,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,2266,Berlin City Toyota of Portland,https://www.berlincitytoyotame.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-12-27,JTMAB3FVXRD234476,2024,RAV4 Prime SE,,False,At dealer,47373,Ice Cap,Black Fabric,2228,Girard Toyota-BMW,https://www.girardtoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2024-12-27,JTMFB3FVXRD234032,2024,RAV4 Prime XSE,Available,False,At dealer,52938,Blueprint/Midnight Black Metallic Roof,Black SofTex®&nbsp;[softex],1859,Luv Toyota,https://www.luvtoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-12-29,JTMAB3FVXRD234333,2024,RAV4 Prime SE,,False,At dealer,48293,Silver Sky Metallic,Black Fabric,2213,Westbrook Toyota,https://www.westbrooktoyota.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Owner's Portfolio | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Protection Package[installed_msrp] | Weather & Moonroof Package"
2024-12-30,JTMAB3FV0RD234504,2024,RAV4 Prime SE,DealerHold,False,At dealer,48238,Ice Cap,Black Fabric,2171,Westbury Toyota,https://www.westburytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2024-12-31,JTMAB3FV0RD234261,2024,RAV4 Prime SE,,False,At dealer,48238,Blueprint,Black Fabric,2184,Atlantic Toyota,https://www.atlantictoyotany.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2024-12-31,JTMAB3FVXRD233831,2024,RAV4 Prime SE,,False,At dealer,47808,Ice Cap,Black Fabric,2007,Aubrey Alexander Toyota,https://www.aubreyalexandertoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Weather & Moonroof Package
2024-12-31,JTMEB3FV8RD233635,2024,RAV4 Prime XSE,Available,True,At dealer,50828,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,2058,Performance Motors Toyota,https://www.performancetoyotapa.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2025-01-01,JTMAB3FV6RD234183,2024,RAV4 Prime SE,Available,False,At dealer,47632,Blueprint,Black Fabric,2242,McGee Toyota of Epping,https://www.mcgeetoyotaofepping.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2025-01-08,JTMAB3FV9RD233996,2024,RAV4 Prime SE,Available,False,At dealer,47678,Ice Cap,Black Fabric,1643,Beaman Toyota,https://www.beamantoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
